
="";="(1)";="(2)";="(3)";="(4)"
="";="budgetbalDefault1";="budgetbalDefault2";="budgetbalDefault5";="budgetbalDefault10"

="Diff_DW_MF";="";="";="";=""
="NGDPDPC_Var";="-0.00426";="-0.00428";="-0.00437";="-0.00440"
="";="(-0.56)";="(-0.56)";="(-0.58)";="(-0.60)"
="NGDP_RPCH";="0.00710";="0.00715";="0.00838";="0.0136"
="";="(0.19)";="(0.19)";="(0.21)";="(0.34)"
="ExtDebtPercGNI_Var";="-0.00740";="-0.00750";="-0.00743";="-0.00726"
="";="(-1.12)";="(-1.18)";="(-1.16)";="(-1.13)"
="BudgetBal_NGDP_Var";="0.0000990";="0.0000990";="0.0000989";="0.0000946"
="";="(0.79)";="(0.79)";="(0.79)";="(0.76)"
="PCPIPCH";="0.00640";="0.00675";="0.00789";="0.0127"
="";="(0.13)";="(0.14)";="(0.17)";="(0.27)"
="DefaultLastYear=0";="0";="";="";=""
="";="(.)";="";="";=""
="DefaultLastYear=1";="0.0675";="";="";=""
="";="(0.18)";="";="";=""
="DefaultLast2Years=0";="";="0";="";=""
="";="";="(.)";="";=""
="DefaultLast2Years=1";="";="0.0217";="";=""
="";="";="(0.05)";="";=""
="DefaultLast5Years=0";="";="";="0";=""
="";="";="";="(.)";=""
="DefaultLast5Years=1";="";="";="-0.0529";=""
="";="";="";="(-0.15)";=""
="DefaultLast10Years=0";="";="";="";="0"
="";="";="";="";="(.)"
="DefaultLast10Years=1";="";="";="";="-0.350"
="";="";="";="";="(-0.80)"

="cut1";="";="";="";=""
="Const";="1.500***";="1.497***";="1.494***";="1.463***"
="";="(4.16)";="(4.18)";="(4.23)";="(4.12)"

="cut2";="";="";="";=""
="Const";="2.421***";="2.419***";="2.416***";="2.393***"
="";="(5.90)";="(5.94)";="(6.02)";="(6.00)"

="cut3";="";="";="";=""
="Const";="3.231***";="3.229***";="3.227***";="3.215***"
="";="(6.16)";="(6.21)";="(6.24)";="(6.25)"

="sigma2_u";="";="";="";=""
="Const";="1.056***";="1.059***";="1.068***";="1.139***"
="";="(2.97)";="(2.97)";="(2.95)";="(2.74)"

="Observations";="555";="555";="555";="555"
="r2_mf";="0.00611";="0.00606";="0.00611";="0.00883"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
